Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y2022,Y2022F
238,'231,Ethiopia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,6991.8085,E
238,'231,Ethiopia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,105099.81,I
238,'231,Ethiopia,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,11.1257,E
238,'231,Ethiopia,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,608.3524,E
238,'231,Ethiopia,982,'02291,Raw milk of sheep,5510,Production,t,54679.91,I
238,'231,Ethiopia,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,1.8257,E
238,'231,Ethiopia,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,402.4703,E
238,'231,Ethiopia,1130,'02293,Raw milk of camel,5510,Production,t,220446,E
238,'231,Ethiopia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,2.6028,E
238,'231,Ethiopia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,128.4632,E
238,'231,Ethiopia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,49355.76,I
238,'231,Ethiopia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,1.1627,E
238,'231,Ethiopia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,59.9969,E
238,'231,Ethiopia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,51600.14,E
238,'231,Ethiopia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.1521,E
238,'231,Ethiopia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,9.4599,E
238,'231,Ethiopia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,2278.34,I
62,'230,Ethiopia PDR,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1718,'F1718,Cereals excluding rice,5510,Production,t,,
62,'230,Ethiopia PDR,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,,
62,'230,Ethiopia PDR,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,882,'02211,Raw milk of cattle,5510,Production,t,,
62,'230,Ethiopia PDR,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,,
62,'230,Ethiopia PDR,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1020,'02292,Raw milk of goats,5510,Production,t,,
62,'230,Ethiopia PDR,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,,
62,'230,Ethiopia PDR,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,982,'02291,Raw milk of sheep,5510,Production,t,,
62,'230,Ethiopia PDR,1130,'02293,Raw milk of camel,71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1130,'02293,Raw milk of camel,723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1130,'02293,Raw milk of camel,5510,Production,t,,
62,'230,Ethiopia PDR,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,,
62,'230,Ethiopia PDR,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,,
62,'230,Ethiopia PDR,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
62,'230,Ethiopia PDR,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
62,'230,Ethiopia PDR,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,,
65,'238,Falkland Islands (Malvinas),867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,5.4349,E
65,'238,Falkland Islands (Malvinas),882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,3.7507,E
65,'238,Falkland Islands (Malvinas),1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
65,'238,Falkland Islands (Malvinas),1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,0,E
65,'238,Falkland Islands (Malvinas),1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
64,'234,Faroe Islands,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,0.0106,E
64,'234,Faroe Islands,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,27.8301,E
64,'234,Faroe Islands,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,2.8665,E
64,'234,Faroe Islands,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,103,A
64,'234,Faroe Islands,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.4827,E
64,'234,Faroe Islands,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,3.4739,E
64,'234,Faroe Islands,882,'02211,Raw milk of cattle,5510,Production,t,7197,A
64,'234,Faroe Islands,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,41.2655,E
64,'234,Faroe Islands,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,24.8381,E
64,'234,Faroe Islands,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,601.91,I
66,'242,Fiji,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,5.9892,E
66,'242,Fiji,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,10.237,E
66,'242,Fiji,1718,'F1718,Cereals excluding rice,5510,Production,t,1709.25,E
66,'242,Fiji,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,1.1881,E
66,'242,Fiji,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,15.4349,E
66,'242,Fiji,27,'0113,Rice,5510,Production,t,12990.97,A
66,'242,Fiji,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,24.345,E
66,'242,Fiji,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,90.2225,E
66,'242,Fiji,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,3706,A
66,'242,Fiji,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,10.5935,E
66,'242,Fiji,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,135.2454,E
66,'242,Fiji,882,'02211,Raw milk of cattle,5510,Production,t,12766.88,A
66,'242,Fiji,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,300.0882,E
66,'242,Fiji,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,63.3186,E
66,'242,Fiji,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,211,A
66,'242,Fiji,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,,
66,'242,Fiji,1020,'02292,Raw milk of goats,5510,Production,t,,
66,'242,Fiji,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,35.7767,E
66,'242,Fiji,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,7.5131,E
66,'242,Fiji,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,210,A
66,'242,Fiji,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.3945,E
66,'242,Fiji,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,17.8132,E
66,'242,Fiji,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,45158,A
66,'242,Fiji,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.3132,E
66,'242,Fiji,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,2.8716,E
66,'242,Fiji,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,9168.03,A
66,'242,Fiji,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,18.5694,E
66,'242,Fiji,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,76.3821,E
66,'242,Fiji,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,4113.34,I
67,'246,Finland,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1415,E
67,'246,Finland,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,512.0362,E
67,'246,Finland,1718,'F1718,Cereals excluding rice,5510,Production,t,3619590,E
67,'246,Finland,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,75.2428,E
67,'246,Finland,27,'0113,Rice,5510,Production,t,0,A
67,'246,Finland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,14.9802,E
67,'246,Finland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1267.0292,E
67,'246,Finland,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,84580,A
67,'246,Finland,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.5031,E
67,'246,Finland,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,1136.293,E
67,'246,Finland,882,'02211,Raw milk of cattle,5510,Production,t,2258630,A
67,'246,Finland,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
67,'246,Finland,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1.5669,E
67,'246,Finland,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,0,A
67,'246,Finland,1020,'02292,Raw milk of goats,5510,Production,t,0,A
67,'246,Finland,947,'21112,"Meat of buffalo, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0,E
67,'246,Finland,951,'02212,Raw milk of buffalo,5510,Production,t,0,A
67,'246,Finland,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,32.3607,E
67,'246,Finland,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,42.7161,E
67,'246,Finland,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,1320,A
67,'246,Finland,982,'02291,Raw milk of sheep,5510,Production,t,0,A
67,'246,Finland,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.224,E
67,'246,Finland,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,30.9805,E
67,'246,Finland,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,138280,A
67,'246,Finland,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.596,E
67,'246,Finland,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,45.4926,E
67,'246,Finland,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,76330,A
67,'246,Finland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.6953,E
67,'246,Finland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,289.0164,E
67,'246,Finland,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,170480,A
68,'250,France,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,0.1014,E
68,'250,France,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,5835.018,E
68,'250,France,1718,'F1718,Cereals excluding rice,5510,Production,t,57542590,E
68,'250,France,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,21.9217,E
68,'250,France,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,1413.5114,E
68,'250,France,27,'0113,Rice,5510,Production,t,64480,A
68,'250,France,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,22.2747,E
68,'250,France,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,30322.8034,E
68,'250,France,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,1361310,A
68,'250,France,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,0.6341,E
68,'250,France,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,15196.9983,E
68,'250,France,882,'02211,Raw milk of cattle,5510,Production,t,23967960,A
68,'250,France,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,4.0745,E
68,'250,France,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,25.547,E
68,'250,France,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,6270,A
68,'250,France,1020,'02292,Raw milk of goats,71761,Emissions intensity,kg CO2eq/kg,0.4244,E
68,'250,France,1020,'02292,Raw milk of goats,723113,Emissions (CO2eq) (AR5),kt,304.5795,E
68,'250,France,1020,'02292,Raw milk of goats,5510,Production,t,717610,A
68,'250,France,951,'02212,Raw milk of buffalo,5510,Production,t,0,A
68,'250,France,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,20.3335,E
68,'250,France,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,1610.4123,E
68,'250,France,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,79200,A
68,'250,France,982,'02291,Raw milk of sheep,71761,Emissions intensity,kg CO2eq/kg,1.5274,E
68,'250,France,982,'02291,Raw milk of sheep,723113,Emissions (CO2eq) (AR5),kt,524.3273,E
68,'250,France,982,'02291,Raw milk of sheep,5510,Production,t,343280,A
68,'250,France,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,0.5166,E
68,'250,France,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,575.6897,E
68,'250,France,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,1114430,A
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,,
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,669.9255,E
68,'250,France,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,,
68,'250,France,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.6486,E
68,'250,France,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3548.116,E
68,'250,France,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,2152260,A
69,'254,French Guiana,1718,'F1718,Cereals excluding rice,71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,2.8556,E
69,'254,French Guiana,1718,'F1718,Cereals excluding rice,5510,Production,t,,
69,'254,French Guiana,27,'0113,Rice,71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,27,'0113,Rice,723113,Emissions (CO2eq) (AR5),kt,0.5815,E
69,'254,French Guiana,27,'0113,Rice,5510,Production,t,,
69,'254,French Guiana,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,,
69,'254,French Guiana,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,882,'02211,Raw milk of cattle,5510,Production,t,,
69,'254,French Guiana,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,,
69,'254,French Guiana,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,,
69,'254,French Guiana,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,,
69,'254,French Guiana,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,,
69,'254,French Guiana,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,,
69,'254,French Guiana,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,,
69,'254,French Guiana,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",5510,Production,t,,
70,'258,French Polynesia,1718,'F1718,Cereals excluding rice,723113,Emissions (CO2eq) (AR5),kt,,
70,'258,French Polynesia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,115.9904,E
70,'258,French Polynesia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,16.7119,E
70,'258,French Polynesia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",5510,Production,t,144.08,E
70,'258,French Polynesia,882,'02211,Raw milk of cattle,71761,Emissions intensity,kg CO2eq/kg,2.2246,E
70,'258,French Polynesia,882,'02211,Raw milk of cattle,723113,Emissions (CO2eq) (AR5),kt,1.8832,E
70,'258,French Polynesia,882,'02211,Raw milk of cattle,5510,Production,t,846.52,E
70,'258,French Polynesia,1017,'21116,"Meat of goat, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,54.8592,E
70,'258,French Polynesia,1017,'21116,"Meat of goat, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,3.8961,E
70,'258,French Polynesia,1017,'21116,"Meat of goat, fresh or chilled",5510,Production,t,71.02,I
70,'258,French Polynesia,977,'21115,"Meat of sheep, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,30.1993,E
70,'258,French Polynesia,977,'21115,"Meat of sheep, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0.0909,E
70,'258,French Polynesia,977,'21115,"Meat of sheep, fresh or chilled",5510,Production,t,3.01,I
70,'258,French Polynesia,1058,'21121,"Meat of chickens, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,1.0741,E
70,'258,French Polynesia,1058,'21121,"Meat of chickens, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,0.628,E
70,'258,French Polynesia,1058,'21121,"Meat of chickens, fresh or chilled",5510,Production,t,584.68,I
70,'258,French Polynesia,1062,'0231,"Hen eggs in shell, fresh",71761,Emissions intensity,kg CO2eq/kg,0.1872,E
70,'258,French Polynesia,1062,'0231,"Hen eggs in shell, fresh",723113,Emissions (CO2eq) (AR5),kt,0.7493,E
70,'258,French Polynesia,1062,'0231,"Hen eggs in shell, fresh",5510,Production,t,4002.48,E
70,'258,French Polynesia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",71761,Emissions intensity,kg CO2eq/kg,17.7446,E
70,'258,French Polynesia,1035,'21113.01,"Meat of pig with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),kt,14.5664,E
